Path	Type	Offset	BitOffset	BitSize	Enum	Description
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.BandwidthMin[6]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x14c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.FrameRate[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x160	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.FrameRateMax[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x164	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.FrameRateMin[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x168	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.Bandwidth[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x16c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.BandwidthMax[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x174	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaIbAxisMon.BandwidthMin[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x17c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x10	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x18	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x1c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x24	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x2c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x40	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x44	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x48	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x4c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x54	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x70	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x78	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x7c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x84	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x8c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[3]	<class 'pyrogue._Variable.RemoteVariable'>	0xa0	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[3]	<class 'pyrogue._Variable.RemoteVariable'>	0xa4	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[3]	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xac	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xb4	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xbc	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[4]	<class 'pyrogue._Variable.RemoteVariable'>	0xd0	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[4]	<class 'pyrogue._Variable.RemoteVariable'>	0xd4	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[4]	<class 'pyrogue._Variable.RemoteVariable'>	0xd8	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[4]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xdc	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[4]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xe4	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[4]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0xec	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x100	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x104	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x108	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[5]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x10c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[5]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x114	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[5]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x11c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x130	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x134	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x138	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[6]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x13c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[6]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x144	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[6]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x14c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRate[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x160	[0]	[32]	None	Current Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMax[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x164	[0]	[32]	None	Max Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.FrameRateMin[7]	<class 'pyrogue._Variable.RemoteVariable'>	0x168	[0]	[32]	None	Min Frame Rate
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.Bandwidth[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x16c	[0]	[64]	None	Current Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMax[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x174	[0]	[64]	None	Max Bandwidth
TimeToolDev.HW.AxiPcieCore.DmaObAxisMon.BandwidthMin[7]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x17c	[0]	[64]	None	Min Bandwidth
TimeToolDev.HW.Lane[0].GTH.CDR_SWAP_MODE_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x8	[0]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDRFREQRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xc	[0]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.EYE_SCAN_SWAP_EN	<class 'pyrogue._Variable.RemoteVariable'>	0xc	[9]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RX_DATA_WIDTH	<class 'pyrogue._Variable.RemoteVariable'>	0xc	[5]	[4]	{0: '-', 2: '16', 3: '20', 4: '32', 5: '40', 6: '64', 7: '80', 8: '128', 9: '160'}	
TimeToolDev.HW.Lane[0].GTH.RXBUFRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xc	[11]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.RX_FABINT_USRCLK_FLOP	<class 'pyrogue._Variable.RemoteVariable'>	0x10	[0]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFELPMRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x10	[1]	[7]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ELECIDLE_H2L_DISABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x10	[8]	[3]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDRPHRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x10	[11]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.RXELECIDLE_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[0]	[3]	None	
TimeToolDev.HW.Lane[0].GTH.RXPCSRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[3]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_FIFO_DISABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[8]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ELECIDLE_EI2_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[9]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ELECIDLE_LP4_DISABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[10]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXPMARESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x14	[11]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_HB_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x18	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.TXPCSRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x24	[3]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.TX_PMA_POWER_SAVE	<class 'pyrogue._Variable.RemoteVariable'>	0x24	[9]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RX_PMA_POWER_SAVE	<class 'pyrogue._Variable.RemoteVariable'>	0x24	[10]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.TXPMARESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x24	[11]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.TX_FABINT_USRCLK_FLOP	<class 'pyrogue._Variable.RemoteVariable'>	0x2c	[4]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXPMACLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x28	[24]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.WB_MODE	<class 'pyrogue._Variable.RemoteVariable'>	0x28	[30]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.RXISCANRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0x30	[5]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.TX_PROGCLK_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x30	[10]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_CFG[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x38	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_CFG[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x3c	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_CFG[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x40	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_CFG[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x44	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_CFG[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x48	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_LOCK_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x4c	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_1_1	<class 'pyrogue._Variable.RemoteVariable'>	0x50	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_LEN	<class 'pyrogue._Variable.RemoteVariable'>	0x50	[10]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_MAX_SKEW	<class 'pyrogue._Variable.RemoteVariable'>	0x50	[12]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_1_3	<class 'pyrogue._Variable.RemoteVariable'>	0x54	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ELECIDLE_HI_COUNT	<class 'pyrogue._Variable.RemoteVariable'>	0x54	[10]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_1_4	<class 'pyrogue._Variable.RemoteVariable'>	0x58	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ELECIDLE_H2L_COUNT	<class 'pyrogue._Variable.RemoteVariable'>	0x58	[10]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_PIPE_RX_ELECIDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[4]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_AUTO_REALIGN	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[5]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.OOBDIVCTL	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[7]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.RX_DEFER_RESET_BUF_EN	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[9]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RX_BUFFER_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0x5c	[10]	[6]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_1	<class 'pyrogue._Variable.RemoteVariable'>	0x60	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.PCI3_RX_ASYNC_EBUF_BYPASS	<class 'pyrogue._Variable.RemoteVariable'>	0x60	[10]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_1_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x60	[12]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_2	<class 'pyrogue._Variable.RemoteVariable'>	0x64	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_3	<class 'pyrogue._Variable.RemoteVariable'>	0x68	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_4	<class 'pyrogue._Variable.RemoteVariable'>	0x6c	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_USE	<class 'pyrogue._Variable.RemoteVariable'>	0x70	[11]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_2_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x70	[12]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_KEEP_ALIGN	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[0]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_CORRECT_USE	<class 'pyrogue._Variable.RemoteVariable'>	0x90	[10]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_MIN_LAT	<class 'pyrogue._Variable.RemoteVariable'>	0x70	[0]	[6]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_MAX_LAT	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[10]	[6]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_KEEP_IDLE	<class 'pyrogue._Variable.RemoteVariable'>	0x70	[6]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_LEN	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[2]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_REPEAT_WAIT	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[4]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_PRECEDENCE	<class 'pyrogue._Variable.RemoteVariable'>	0x74	[9]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_1_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x88	[12]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_1_1	<class 'pyrogue._Variable.RemoteVariable'>	0x78	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_1_2	<class 'pyrogue._Variable.RemoteVariable'>	0x7c	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_1_3	<class 'pyrogue._Variable.RemoteVariable'>	0x80	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_1_4	<class 'pyrogue._Variable.RemoteVariable'>	0x84	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x90	[12]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_USE	<class 'pyrogue._Variable.RemoteVariable'>	0x90	[11]	[1]	{False: 'False', True: 'True'}	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_1	<class 'pyrogue._Variable.RemoteVariable'>	0x88	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_2	<class 'pyrogue._Variable.RemoteVariable'>	0x8c	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_3	<class 'pyrogue._Variable.RemoteVariable'>	0x90	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.CLK_COR_SEQ_2_4	<class 'pyrogue._Variable.RemoteVariable'>	0x94	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_HE_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x98	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.ALIGN_COMMA_ENABLE	<class 'pyrogue._Variable.RemoteVariable'>	0x9c	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.SHOW_REALIGN_COMMA	<class 'pyrogue._Variable.RemoteVariable'>	0x9c	[11]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.ALIGN_COMMA_DOUBLE	<class 'pyrogue._Variable.RemoteVariable'>	0x9c	[12]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.ALIGN_COMMA_WORD	<class 'pyrogue._Variable.RemoteVariable'>	0x9c	[13]	[3]	None	
TimeToolDev.HW.Lane[0].GTH.TXDRVBIAS_N	<class 'pyrogue._Variable.RemoteVariable'>	0xa0	[0]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.CPLL_FBDIV_45	<class 'pyrogue._Variable.RemoteVariable'>	0xa0	[7]	[1]	{0: '4', 1: '5'}	
TimeToolDev.HW.Lane[0].GTH.CPLL_FBDIV	<class 'pyrogue._Variable.RemoteVariable'>	0xa0	[8]	[8]	{0: '2', 1: '3', 2: '4', 3: '5', 5: '6', 7: '10', 13: '12', 14: '16', 15: '20', 16: '1'}	
TimeToolDev.HW.Lane[0].GTH.CPLL_LOCK_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xa4	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.TXDRVBIAS_P	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[0]	[4]	None	
TimeToolDev.HW.Lane[0].GTH.SATA_CPLL_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[5]	[2]	None	
TimeToolDev.HW.Lane[0].GTH.CPLL_REFCLK_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0xa8	[11]	[5]	{0: '2', 1: '3', 2: '4', 3: '5', 5: '6', 7: '10', 13: '12', 14: '16', 15: '20', 16: '1'}	
TimeToolDev.HW.Lane[0].GTH.CPLL_INIT_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xac	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.A_RXPROGDIVRESET	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[0]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.A_TXPROGDIVRESET	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[1]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RX_DIVRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[2]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.TX_DIVRESET_TIME	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[7]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.DEC_PCOMMA_DETECT	<class 'pyrogue._Variable.RemoteVariable'>	0xb0	[15]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXCDR_LOCK_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xb4	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCFOK_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xb8	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_H2_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xbc	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_H2_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xc0	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXCFOK_CFG2	<class 'pyrogue._Variable.RemoteVariable'>	0xc4	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xc8	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_KH_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xcc	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_KH_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xd0	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFELPM_KL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xd4	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFELPM_KL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xd8	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_OS_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0xdc	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_OS_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xe0	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXLPM_GC_CFG	<class 'pyrogue._Variable.RemoteVariable'>	0xe4	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.DMONITOR_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0xe8	[8]	[8]	None	
TimeToolDev.HW.Lane[0].GTH.ES_PRESCALE	<class 'pyrogue._Variable.RemoteVariable'>	0xf0	[0]	[5]	None	
TimeToolDev.HW.Lane[0].GTH.ES_EYE_SCAN_EN	<class 'pyrogue._Variable.RemoteVariable'>	0xf0	[8]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_HB_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x33c	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_HA_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x338	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.CPLL_INIT_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[8]	[8]	None	
TimeToolDev.HW.Lane[0].GTH.RX_DDI_SEL	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[2]	[6]	None	
TimeToolDev.HW.Lane[0].GTH.DEC_VALID_COMMA_ONLY	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[1]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.DEC_MCOMMA_DETECT	<class 'pyrogue._Variable.RemoteVariable'>	0x334	[0]	[1]	None	
TimeToolDev.HW.Lane[0].GTH.CPLL_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x330	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.CPLL_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x32c	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.CHAN_BOND_SEQ_1_2	<class 'pyrogue._Variable.RemoteVariable'>	0x328	[0]	[10]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_HA_CFG0	<class 'pyrogue._Variable.RemoteVariable'>	0x320	[0]	[16]	None	
TimeToolDev.HW.Lane[0].GTH.RXDFE_H9_CFG1	<class 'pyrogue._Variable.RemoteVariable'>	0x31c	[0]	[16]	None	
